%time,field.x,field.y,field.z
1511015406294520060,0.159268798828,0.0419128417969,9.70940917969
1511015406304461980,0.158071289063,0.0431103515625,9.71180419922
1511015406314579503,0.156873779297,0.0455053710938,9.71300170898
1511015406324531049,0.159268798828,0.0431103515625,9.71300170898
1511015406334536296,0.158071289063,0.0443078613281,9.71419921875
1511015406344468222,0.159268798828,0.0395178222656,9.70581665039
1511015406354529385,0.160466308594,0.0431103515625,9.70342163086
1511015406364488503,0.165256347656,0.0419128417969,9.70940917969
1511015406374488184,0.170046386719,0.0371228027344,9.72018676758
1511015406384378146,0.176033935547,0.0371228027344,9.71539672852
1511015406394583693,0.165256347656,0.0383203125,9.72737182617
1511015406404523125,0.170046386719,0.0359252929688,9.73096435547
1511015406414494162,0.168848876953,0.0383203125,9.72856933594
1511015406424440926,0.173638916016,0.0407153320313,9.72258178711
1511015406434620162,0.174836425781,0.0443078613281,9.71898925781
1511015406444542775,0.179626464844,0.0419128417969,9.71060668945
1511015406454569299,0.174836425781,0.0371228027344,9.71300170898
1511015406464473960,0.173638916016,0.0419128417969,9.70940917969
1511015406474516856,0.168848876953,0.0395178222656,9.70940917969
1511015406484503498,0.165256347656,0.0467028808594,9.70821166992
1511015406494500729,0.164058837891,0.0514929199219,9.70222412109
1511015406504371640,0.165256347656,0.0586779785156,9.70821166992
1511015406514598209,0.167651367188,0.0622705078125,9.70581665039
1511015406524511367,0.168848876953,-0.111368408203,9.66390380859
1511015406534513727,0.129331054688,0.00119750976563,9.73216186523
1511015406544501232,0.176033935547,0.100590820313,9.70701416016
1511015406554519013,0.173638916016,0.0946032714844,9.70461914063
1511015406564543923,0.179626464844,0.086220703125,9.6986315918
1511015406574635584,0.199984130859,-0.0047900390625,9.71659423828
1511015406584624110,0.123343505859,-0.0934057617188,9.73216186523
1511015406594493331,0.211959228516,0.0179626464844,9.67108886719
1511015406604681490,0.1916015625,0.00119750976563,9.68905151367
1511015406614505892,0.199984130859,0.0455053710938,9.67468139648
1511015406624424268,0.228724365234,0.0443078613281,9.67108886719
1511015406634639432,0.308957519531,0.0718505859375,9.6148059082
1511015406644550212,0.217946777344,-0.104183349609,9.7369519043
1511015406654577884,0.398770751953,-0.146096191406,9.74653198242
1511015406664439975,0.646655273438,-0.159268798828,9.74174194336
1511015406674598503,1.10530151367,-0.00119750976563,9.70581665039
1511015406684509710,1.34001342773,0.142503662109,9.78006225586
1511015406694611900,1.53041748047,0.267044677734,9.70581665039
1511015406704541694,1.15200439453,0.652642822266,9.91897338867
1511015406714517804,0.437091064453,1.06219116211,10.1752404785
1511015406724513355,-0.928070068359,0.620310058594,11.5787219238
1511015406734518477,-2.92910888672,-0.771196289063,13.6540063477
1511015406744490876,-5.19240234375,-2.30041625977,15.235916748
1511015406754773931,-7.2078112793,-3.12789550781,16.3986987305
1511015406764489752,-8.37777832031,-3.06682250977,15.925682373
1511015406774491795,-8.74900634766,-2.42136474609,14.086307373
1511015406784468922,-8.5454296875,-1.62023071289,12.1631066895
1511015406794632487,-8.38735839844,-0.826281738281,10.8147106934
1511015406804472155,-8.43645629883,-0.217946777344,10.1716479492
1511015406814538885,-8.4687890625,0.211959228516,10.2027832031
1511015406824409184,-7.99218017578,0.662222900391,10.5237158203
1511015406834637619,-7.07848022461,1.10170898438,10.7931555176
1511015406844534918,-5.99593139648,1.46694946289,10.9320666504
1511015406854579970,-5.2534753418,1.85494262695,10.923684082
1511015406864513478,-5.49896484375,2.29682373047,10.8386608887
1511015406874531168,-6.71323974609,2.66326171875,10.9021289063
1511015406884524504,-8.26281738281,2.71475463867,11.2877270508
1511015406894547430,-9.18609741211,2.39142700195,11.8074462891
1511015406904480628,-8.75858642578,1.93158325195,12.0768859863
1511015406914485221,-7.14793579102,1.59867553711,11.7080529785
1511015406924492159,-5.33131347656,1.42503662109,10.9308691406
1511015406934532220,-3.75658813477,1.36156860352,10.346484375
1511015406944465313,-2.64170654297,1.25379272461,10.5129382324
1511015406954504706,-2.05971679688,1.16637451172,11.3739477539
1511015406964555893,-1.9507434082,1.06458618164,12.584630127
1511015406974525833,-2.069296875,0.756826171875,13.9018908691
1511015406984417473,-1.87051025391,0.262254638672,14.9461193848
1511015406994687413,-0.961600341797,-0.185614013672,15.2886071777
1511015407004564916,0.617915039063,-0.676593017578,14.9389343262
1511015407014645282,2.09923461914,-0.961600341797,14.0647521973
1511015407024584765,3.33865722656,-1.07775878906,13.1702124023
1511015407034568474,4.29906005859,-1.05740112305,12.6241479492
1511015407044510102,5.03073852539,-1.00471069336,12.7462939453
1511015407054531465,5.57680297852,-1.0310559082,13.4791699219
1511015407064490226,5.89414306641,-1.09452392578,14.291081543
1511015407074531761,6.03305419922,-1.10051147461,14.6467419434
1511015407079621582,5.99233886719,-1.19631225586,14.3808947754
1511015407089543926,5.85702026367,-0.980760498047,13.5019226074
1511015407104479361,5.96838867188,-1.05261108398,12.4289538574
1511015407114507910,6.02107910156,-1.24660766602,11.3667626953
1511015407124586715,6.10370727539,-1.32803833008,10.4291125488
1511015407129515317,6.36596191406,-1.45856689453,9.58965820313
1511015407139530869,7.41138793945,-1.48131958008,8.78612915039
1511015407154563417,8.67955078125,-1.38911132813,7.96822998047
1511015407164582201,9.82317260742,-1.23942260742,7.36348754883
1511015407169531525,10.785970459,-1.10649902344,7.04135742188
1511015407179516317,11.3679602051,-1.01429077148,6.7791027832
1511015407189518682,11.7763110352,-0.8813671875,6.3192590332
1511015407204553456,12.0433557129,-1.21906494141,5.93246337891
1511015407209598518,11.8673217773,-1.27894042969,5.4031640625
1511015407219585005,11.5823144531,-1.24181762695,4.64154785156
1511015407229425716,11.3260473633,-1.08254882812,3.67635498047
1511015407239552073,10.6973547363,-0.990340576172,2.68481689453
1511015407254562719,10.2015856934,-0.93884765625,1.81901733398
1511015407259439679,10.0267492676,-0.968785400391,1.07057373047
1511015407269485196,9.95489868164,-0.935255126953,0.294587402344
1511015407279593357,9.86508544922,-0.876577148438,-0.494571533203
1511015407289544802,9.71180419922,-0.754431152344,-1.31366821289
1511015407299503923,9.43158691406,-0.477806396484,-2.43812988281
1511015407309445728,8.84121459961,-0.310155029297,-3.47517333984
1511015407319581640,7.95745239258,-0.208366699219,-4.29427001953
1511015407329557674,6.97309936523,-0.13412109375,-4.87625976562
1511015407339486905,5.87378540039,-0.0335302734375,-5.19120483398
1511015407349464335,4.70621337891,0.0838256835938,-5.15647705078
1511015407359741713,3.51948120117,0.184416503906,-4.87386474609
1511015407369523279,2.4489074707,0.310155029297,-4.52658691406
1511015407379586943,1.50407226563,0.475411376953,-4.32780029297
1511015407389443404,0.711320800781,0.686173095703,-4.41282348633
1511015407399544231,-0.0359252929688,0.941242675781,-4.64394287109
1511015407409624178,-0.750838623047,1.16158447266,-4.74692871094
1511015407419491835,-1.3759387207,1.36875366211,-4.61759765625
1511015407429393879,-1.98786621094,1.57352783203,-4.22601196289
1511015407439685431,-2.47046264648,1.88009033203,-3.60091186523
1511015407449527644,-2.76026000977,2.24892333984,-2.86444335938
1511015407459509686,-3.02131713867,2.57584350586,-2.1423449707
1511015407469464445,-3.39254516602,2.8776159668,-1.55556518555
1511015407479492532,-3.82724121094,3.19136352539,-1.11847412109
1511015407489516706,-4.24876464844,3.56857910156,-0.755628662109
1511015407499496635,-4.77087890625,3.84280883789,-0.198786621094
1511015407509486105,-5.09540405273,4.13260620117,0.576002197266
1511015407519606535,-5.04031860352,4.33618286133,1.58909545898
1511015407529529183,-4.68585571289,4.5182043457,2.59620117188
1511015407539513456,-4.32540527344,4.65831298828,3.49433349609
1511015407549444617,-4.11823608398,4.78285400391,4.215234375
1511015407559620097,-4.09069335937,4.90619750977,4.71100341797
1511015407569535405,-4.0966809082,4.99361572266,5.10618164063
1511015407579596143,-4.04878051758,5.03073852539,5.53848266602
1511015407589401118,-3.93501708984,4.96846801758,6.29171630859
1511015407599598629,-3.89070922852,4.87865478516,7.18984863281
1511015407609578031,-4.01644775391,4.84392700195,7.84967651367
1511015407619537868,-4.31702270508,4.81997680664,8.09396850586
1511015407629434113,-4.6786706543,4.73255859375,8.0125378418
1511015407639533678,-4.95649291992,4.59364746094,7.89637939453
1511015407649557487,-5.01277587891,4.45713134766,7.91434204102
1511015407659520284,-4.88104980469,4.31343017578,8.26042236328
1511015407669538869,-4.74453369141,4.08350830078,9.04958129883
1511015407679545556,-4.71100341797,3.9050793457,9.95609619141
1511015407689573237,-4.71818847656,3.73024291992,10.9452392578
1511015407699534397,-4.95888793945,3.57336914063,11.8529516602
1511015407709456382,-5.30856079102,3.44284057617,12.4109912109
1511015407719522644,-5.50135986328,3.28836181641,12.4780517578
1511015407729567932,-5.288203125,3.14945068359,12.1714892578
1511015407739596438,-4.68585571289,3.0308972168,11.8254089355
1511015407749425997,-3.9817199707,2.89318359375,11.6637451172
1511015407759529935,-3.5290612793,2.682421875,11.7212255859
1511015407769521090,-3.32668212891,2.50159790039,11.863729248
1511015407779536980,-3.22489379883,2.35550170898,11.9607275391
1511015407789409904,-3.1003527832,2.2189855957,12.0840710449
1511015407799610444,-2.91234375,2.06809936523,12.3068078613
1511015407809531771,-2.66326171875,1.90883056641,12.5666674805
1511015407819529736,-2.41657470703,1.77830200195,12.7319238281
1511015407829479716,-2.23694824219,1.67052612305,12.8121569824
1511015407839654801,-2.24413330078,1.56155273437,12.9127478027
1511015407849546535,-2.30640380859,1.44299926758,12.9378955078
1511015407859554349,-2.28724365234,1.38192626953,12.9618457031
1511015407869423612,-2.36148925781,1.28612548828,12.8876000977
1511015407879642633,-2.3411315918,1.17715209961,12.604987793
1511015407889543488,-2.1040246582,0.967587890625,12.512779541
1511015407899500464,-1.53520751953,0.829874267578,12.4816442871
1511015407909514003,-0.908909912109,0.701740722656,12.5690625
1511015407919548026,-0.426313476563,0.495769042969,12.9283154297
1511015407929535966,-0.141306152344,0.223934326172,13.3869616699
1511015407939493234,-0.108973388672,0.05748046875,13.5222802734
1511015407949409938,-0.150886230469,-0.0922082519531,13.2660131836
1511015407959591860,-0.193996582031,-0.207169189453,12.7450964355
1511015407969528298,-0.137713623047,-0.318537597656,12.0708984375
1511015407979512520,0.592767333984,-0.28740234375,10.7177124023
1511015407989506931,0.787961425781,-0.0969982910156,9.17651733398
1511015407999547015,0.972377929688,-0.480201416016,8.47956665039
1511015408009540381,1.39509887695,-0.735270996094,8.24485473633
1511015408019576416,1.88009033203,-0.920885009766,7.98260009766
1511015408029441698,2.08845703125,-1.10530151367,7.82572631836
1511015408039597274,5.87378540039,-2.50279541016,10.9536218262
1511015408049681850,1.47772705078,-2.13036987305,12.5223596191
1511015408059502680,0.615520019531,-1.43581420898,12.5546923828
1511015408069455052,1.02866088867,-1.12206665039,11.2697644043
1511015408079622933,0.674197998047,-1.47892456055,10.6027514648
1511015408089513161,0.580792236328,-1.40228393555,10.2458935547
1511015408099519191,0.251477050781,-1.37234619141,9.95489868164
1511015408109430170,0.156873779297,-1.46694946289,9.94292358398
1511015408119509283,-0.0431103515625,-1.36037109375,10.039921875
1511015408129500835,0.0646655273438,-1.24181762695,10.2530786133
1511015408139496322,0.324525146484,-1.25499023438,10.177635498
1511015408149481460,0.536484375,-1.13164672852,10.0123791504
1511015408159473713,0.576002197266,-1.03943847656,9.91418334961
1511015408169497986,0.484991455078,-0.983155517578,9.86388793945
1511015408179651467,1.06817871094,-1.05141357422,9.50942504883
1511015408189523327,1.71004394531,-1.18673217773,9.16933227539
1511015408199529012,2.20820800781,-1.17834960938,8.87474487305
1511015408209556147,2.27646606445,-1.149609375,8.74900634766
1511015408219502559,2.01421142578,-1.0765612793,8.8867199707
1511015408229423313,1.63340332031,-0.888552246094,9.11544433594
1511015408239561238,0.360450439453,-0.759221191406,9.80281494141
1511015408249568093,0.519719238281,-0.335302734375,9.99561401367
1511015408259672879,0.467028808594,-0.137713623047,9.92735595703
1511015408269485399,0.425115966797,-0.0850231933594,9.83634521484
1511015408279486107,0.346080322266,0.047900390625,9.83993774414
1511015408289622098,0.311352539062,0.141306152344,9.80880249023
1511015408299541240,0.349672851562,0.162861328125,9.76928466797
1511015408309495451,0.415535888672,0.285007324219,9.75611206055
1511015408319529763,0.457448730469,0.356857910156,9.74413696289
1511015408329614870,0.480201416016,0.371228027344,9.73814941406
1511015408339570126,0.413140869141,0.245489501953,9.73575439453
1511015408349412223,0.3448828125,0.122145996094,9.7369519043
1511015408359670728,0.307760009766,0.0526904296875,9.72617431641
1511015408369573712,0.276624755859,-0.009580078125,9.72138427734
1511015408379536304,0.247884521484,-0.0586779785156,9.71779174805
1511015408389443087,0.220341796875,-0.0898132324219,9.72258178711
1511015408399660549,0.209564208984,-0.105380859375,9.72497680664
1511015408409528194,0.197589111328,-0.113763427734,9.72377929687
1511015408419536597,0.192799072266,-0.120948486328,9.72617431641
1511015408429437720,0.184416503906,-0.118553466797,9.7297668457
1511015408439537804,0.183218994141,-0.111368408203,9.72258178711
1511015408449550732,0.180823974609,-0.1149609375,9.72018676758
1511015408459535990,0.178428955078,-0.1149609375,9.71060668945
1511015408469461726,0.177231445313,-0.120948486328,9.70701416016
1511015408479669029,0.173638916016,-0.118553466797,9.71180419922
1511015408489569226,0.176033935547,-0.118553466797,9.71539672852
1511015408501262953,0.17244140625,-0.118553466797,9.71180419922
1511015408509470172,0.17244140625,-0.120948486328,9.72018676758
1511015408519635065,0.168848876953,-0.122145996094,9.72138427734
1511015408529576424,0.170046386719,-0.132923583984,9.72497680664
1511015408539558052,0.17244140625,-0.136516113281,9.72617431641
1511015408549453145,0.174836425781,-0.124541015625,9.72138427734
1511015408560502121,0.174836425781,-0.118553466797,9.71180419922
1511015408569561314,0.177231445313,-0.119750976562,9.71180419922
1511015408579535781,0.174836425781,-0.118553466797,9.68905151367
1511015408589424590,0.193996582031,-0.132923583984,9.72258178711
1511015408599540243,0.185614013672,-0.0993933105469,9.74533447266
1511015408609506184,0.152083740234,-0.100590820313,9.69384155273
1511015408619511186,0.158071289063,-0.117355957031,9.74653198242
1511015408629518376,0.143701171875,-0.0874182128906,9.71779174805
1511015408639658615,0.176033935547,-0.138911132813,9.72258178711
1511015408649539368,0.183218994141,-0.104183349609,9.71659423828
1511015408659526826,0.197589111328,-0.111368408203,9.72497680664
1511015408669428260,0.168848876953,-0.086220703125,9.71180419922
1511015408679610900,0.160466308594,-0.104183349609,9.71180419922
1511015408689546509,0.17244140625,-0.105380859375,9.74054443359
1511015408699545979,0.182021484375,-0.0946032714844,9.7297668457
1511015408709410420,0.1916015625,-0.102985839844,9.72617431641
1511015408719502352,0.189206542969,-0.0969982910156,9.733359375
1511015408729546916,0.171243896484,-0.105380859375,9.72856933594
1511015408739527252,0.158071289063,-0.113763427734,9.71539672852
1511015408749421684,0.17244140625,-0.111368408203,9.733359375
1511015408759651055,0.166453857422,-0.102985839844,9.72258178711
1511015408769560248,0.179626464844,-0.119750976562,9.71779174805
1511015408779544580,0.170046386719,-0.111368408203,9.71060668945
1511015408789498650,0.167651367188,-0.1149609375,9.70701416016
1511015408799666460,0.170046386719,-0.107775878906,9.70701416016
1511015408809541332,0.174836425781,-0.107775878906,9.71659423828
1511015408819497208,0.180823974609,-0.110170898438,9.71180419922
1511015408829409435,0.182021484375,-0.116158447266,9.71419921875
1511015408839670809,0.17244140625,-0.112565917969,9.71779174805
1511015408849648701,0.176033935547,-0.110170898438,9.72377929687
1511015408859544640,0.179626464844,-0.110170898438,9.7297668457
1511015408869410822,0.177231445313,-0.1149609375,9.72138427734
1511015408879669901,0.186811523438,-0.116158447266,9.70821166992
1511015408889537038,0.186811523438,-0.116158447266,9.71060668945
1511015408899504102,0.189206542969,-0.111368408203,9.72377929687
1511015408909502583,0.190404052734,-0.1149609375,9.72497680664
