%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1509030515514692642,23633,1509030515514445852,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31957933081,-0.0969390636789,-0.19600865623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97589111328,0.426313476563,9.28070068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515520754686,23634,1509030515520551336,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314253008629,-0.0149137021044,-0.251402406903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88727539063,0.450263671875,9.31423095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515530422015,23635,1509030515530281251,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255663464648,-0.0159789665405,-0.241815026979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74357421875,0.445473632813,9.28070068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515541807214,23636,1509030515541579750,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282295075548,-0.0234358175927,-0.155528607661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62142822266,0.445473632813,9.24477539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515549218864,23637,1509030515549045629,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291882455473,-0.103330650295,-0.0873516837546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57592285156,0.450263671875,9.23280029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515560722178,23638,1509030515560560964,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.300404570961,-0.176833896381,-0.0490021640575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54478759766,0.45984375,9.273515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515569711903,23639,1509030515569542825,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323840388554,-0.248206613595,-0.0415453130052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4944921875,0.483793945313,9.36692138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515581166300,23640,1509030515580973517,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.305730893141,-0.266316109008,-0.0766990393943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44180175781,0.529299316406,9.51541259766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515590068506,23641,1509030515589808510,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271642431188,-0.237553969235,-0.137419112248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42743164063,0.598754882812,9.67348388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515600016882,23642,1509030515599583336,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19600865623,-0.145941227736,-0.189617069614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4178515625,0.622705078125,9.77886474609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515619764604,23643,1509030515619540346,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0990695925509,-0.0213052887206,-0.245010820287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35318603516,0.514929199219,9.74054443359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515629624096,23644,1509030515629420855,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109722236911,-0.0362189908251,-0.298274042089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29570556641,0.407153320313,9.64713867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515641864438,23645,1509030515641598512,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.171507574201,-0.0745685105222,-0.32490565299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18074462891,0.270637207031,9.5417578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515650280058,23646,1509030515650105531,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.216248680514,-0.12889699676,-0.31957933081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07057373047,0.165256347656,9.47709228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515659950862,23647,1509030515659760446,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221575002695,-0.158724400969,-0.283360339984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01548828125,0.105380859375,9.45314208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515668981601,23648,1509030515668569451,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19068233405,-0.157659136533,-0.250337142467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00830322266,0.09580078125,9.46272216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515680302044,23649,1509030515680060877,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.157659136533,-0.129962261196,-0.233292911491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00351318359,0.09580078125,9.4651171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515689116094,23650,1509030515688981574,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127831732324,-0.0990695925509,-0.237553969235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00351318359,0.112565917969,9.46990722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515700477769,23651,1509030515700316483,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1182443524,-0.0596548084178,-0.267381373444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05380859375,0.143701171875,9.47709228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515709473814,23652,1509030515709253314,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101200121423,-0.031957933081,-0.309991950885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16637451172,0.148491210938,9.44835205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515718964652,23653,1509030515718789911,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0958737992429,-0.0276968753368,-0.355798321635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29570556641,0.13412109375,9.41242675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515729641795,23654,1509030515729403261,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12889699676,-0.0798948327024,-0.382429932535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33402587891,0.0934057617188,9.37650146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515739300380,23655,1509030515739080868,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19600865623,-0.148071756608,-0.40266995682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25499023438,0.0431103515625,9.37410644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515748748578,23656,1509030515748627022,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254598200212,-0.182160218561,-0.406931014564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13284423828,-0.0119750976563,9.40763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515770181926,23657,1509030515769999400,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239684498107,-0.15020228548,-0.395213105768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02746337891,-0.0646655273438,9.46032714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515772581826,23658,1509030515772413245,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188551805178,-0.0958737992429,-0.385625725843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93884765625,-0.100590820313,9.50104248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515778589941,23659,1509030515778430244,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131027525632,-0.0170442309765,-0.378168874791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864602050781,-0.15328125,9.5034375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515789620761,23660,1509030515789329454,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0905474770627,0.0308926686449,-0.372842552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811911621094,-0.217946777344,9.48188232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515801011973,23661,1509030515800845269,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0820253615744,0.0298274042089,-0.365385701559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792751464844,-0.265847167969,9.41482177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515810218521,23662,1509030515810003790,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106526443603,-0.00745685105222,-0.35153726389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826281738281,-0.316142578125,9.34536621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515818157243,23663,1509030515817970107,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131027525632,-0.0543284862376,-0.341949883966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888552246094,-0.354462890625,9.30225585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515828732805,23664,1509030515828469256,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.167246516457,-0.100134856987,-0.34621094171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960402832031,-0.356857910156,9.30465087891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515840177138,23665,1509030515839979840,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.181094954125,-0.111852765783,-0.352602528326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02506835938,-0.354462890625,9.32860107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515848574948,23666,1509030515848417795,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.173638103073,-0.0937432703708,-0.368581494867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06338867188,-0.354462890625,9.3884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515858294057,23667,1509030515858136649,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.151267549917,-0.0426105774413,-0.41332260118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05620361328,-0.356857910156,9.43398193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515870240907,23668,1509030515869938729,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105461179167,0.0138484376684,-0.419714187796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998723144531,-0.428708496094,9.36692138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515879844412,23669,1509030515879618610,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0937432703708,0.0628506017259,-0.41332260118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946032714844,-0.512534179688,9.24717041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515894302012,23670,1509030515894025362,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0969390636789,0.0436758418773,-0.398408899076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924477539063,-0.603544921875,9.12262939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515898509884,23671,1509030515898242747,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138484376684,-0.033023197517,-0.371777288175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864602050781,-0.665815429688,9.02443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515908789949,23672,1509030515908539916,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.203465507282,-0.122505410144,-0.32490565299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82388671875,-0.704135742188,8.95976806641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515918645963,23673,1509030515918416329,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.236488704799,-0.173638103073,-0.242880291415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835861816406,-0.718505859375,8.92384277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515927803023,23674,1509030515927569909,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.223705531567,-0.174703367509,-0.175768631945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931662597656,-0.689765625,8.95976806641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515937628651,23675,1509030515937373072,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19068233405,-0.165115987585,-0.155528607661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07296875,-0.629890136719,9.04359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515950472766,23676,1509030515950237224,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.165115987585,-0.155528607661,-0.168311780893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20948486328,-0.558039550781,9.15376464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515958242061,23677,1509030515958048693,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.158724400969,-0.151267549917,-0.227966589311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32684082031,-0.467028808594,9.27591064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515968407257,23678,1509030515968148267,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.167246516457,-0.117179087963,-0.314253008629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44659179688,-0.409548339844,9.35015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515978237365,23679,1509030515978001574,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155528607661,-0.0639158661619,-0.398408899076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54718261719,-0.392783203125,9.37410644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515988630795,23680,1509030515988400102,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138484376684,-0.0255663464648,-0.450606856441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57831787109,-0.404758300781,9.38129150391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030515998226802,23681,1509030515998049964,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15020228548,-0.0170442309765,-0.472977409598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53999755859,-0.428708496094,9.36931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
